88.6,0.48
88.65,0.455
88.7,0.426
88.75,0.396
88.8,0.366
88.85,0.339
88.9,0.318
88.95,0.304
89,0.299
89.05,0.302
89.1,0.314
89.15,0.334
89.2,0.359
89.25,0.389
89.3,0.419
89.35,0.448
89.4,0.474
89.45,0.494
89.5,0.506
89.55,0.51
89.6,0.504
89.65,0.491
89.7,0.47
89.75,0.443
89.8,0.414
89.85,0.383
89.9,0.354
89.95,0.33
90,0.312
90.05,0.301
90.1,0.3
90.15,0.307
90.2,0.322
90.25,0.344
90.3,0.372
90.35,0.402
90.4,0.432
90.45,0.459
90.5,0.483
90.55,0.499
90.6,0.508
90.65,0.508
90.7,0.499
90.75,0.482
90.8,0.459
90.85,0.431
90.9,0.401
90.95,0.371
91,0.344
91.05,0.322
91.1,0.307
91.15,0.3
91.2,0.302
91.25,0.312
91.3,0.33
91.35,0.355
91.4,0.384
91.45,0.414
91.5,0.443
91.55,0.47
91.6,0.491
91.65,0.504
91.7,0.509
91.75,0.506
91.8,0.493
91.85,0.474
91.9,0.448
91.95,0.419
92,0.389
92.05,0.359
92.1,0.334
92.15,0.315
92.2,0.303
92.25,0.3
92.3,0.305
92.35,0.319
92.4,0.34
92.45,0.366
92.5,0.396
92.55,0.426
92.6,0.454
92.65,0.479
92.7,0.497
92.75,0.507
92.8,0.508
92.85,0.501
92.9,0.485
92.95,0.463
93,0.436
93.05,0.406
93.1,0.376
93.15,0.349
93.2,0.326
93.25,0.309
93.3,0.301
93.35,0.301
93.4,0.31
93.45,0.327
93.5,0.351
93.55,0.379
93.6,0.408
93.65,0.438
93.7,0.465
93.75,0.487
93.8,0.501
93.85,0.508
93.9,0.506
93.95,0.495
94,0.477
94.05,0.452
94.1,0.424
94.15,0.394
94.2,0.364
94.25,0.338
94.3,0.318
94.35,0.305
94.4,0.3
94.45,0.304
94.5,0.317
94.55,0.337
94.6,0.362
94.65,0.391
94.7,0.421
94.75,0.45
94.8,0.475
94.85,0.494
94.9,0.505
94.95,0.508
95,0.502
95.05,0.488
95.1,0.467
95.15,0.441
95.2,0.411
95.25,0.381
95.3,0.353
95.35,0.329
95.4,0.312
95.45,0.302
95.5,0.301
95.55,0.309
95.6,0.324
95.65,0.346
95.7,0.374
95.75,0.403
95.8,0.433
95.85,0.46
95.9,0.483
95.95,0.499
96,0.507
96.05,0.506
96.1,0.497
96.15,0.48
96.2,0.456
96.25,0.429
96.3,0.399
96.35,0.37
96.4,0.343
96.45,0.322
96.5,0.307
96.55,0.301
96.6,0.303
96.65,0.314
96.7,0.333
96.75,0.358
96.8,0.386
96.85,0.416
96.9,0.445
96.95,0.47
97,0.49
97.05,0.503
97.1,0.508
97.15,0.503
97.2,0.491
97.25,0.471
97.3,0.445
97.35,0.416
97.4,0.387
97.45,0.358
97.5,0.334
97.55,0.315
97.6,0.304
97.65,0.301
97.7,0.308
97.75,0.322
97.8,0.343
97.85,0.37
97.9,0.399
97.95,0.428
98,0.456
98.05,0.479
98.1,0.496
98.15,0.506
98.2,0.506
98.25,0.499
98.3,0.483
98.35,0.46
98.4,0.433
98.45,0.404
98.5,0.375
98.55,0.347
98.6,0.325
98.65,0.31
98.7,0.302
98.75,0.303
98.8,0.313
98.85,0.33
98.9,0.353
98.95,0.381
99,0.411
99.05,0.44
99.1,0.466
99.15,0.487
99.2,0.501
99.25,0.507
99.3,0.505
99.35,0.493
99.4,0.475
99.45,0.45
99.5,0.421
99.55,0.392
99.6,0.363
99.65,0.338
99.7,0.318
99.75,0.306
99.8,0.302
99.85,0.306
99.9,0.319
99.95,0.339
100,0.365
100.05,0.393
100.1,0.423
100.15,0.451
100.2,0.475
100.25,0.493
100.3,0.504
100.35,0.506
100.4,0.5
100.45,0.486
100.5,0.464
100.55,0.438
100.6,0.409
100.65,0.38
100.7,0.353
100.75,0.33
100.8,0.313
100.85,0.304
100.9,0.303
100.95,0.311
101,0.327
101.05,0.35
101.1,0.376
101.15,0.406
101.2,0.435
101.25,0.461
101.3,0.483
101.35,0.498
101.4,0.506
101.45,0.504
101.5,0.495
101.55,0.477
101.6,0.454
101.65,0.426
101.7,0.397
101.75,0.368
101.8,0.342
101.85,0.322
101.9,0.308
101.95,0.302
102,0.305
102.05,0.317
102.1,0.336
102.15,0.36
102.2,0.389
102.25,0.418
102.3,0.446
102.35,0.471
102.4,0.49
102.45,0.502
102.5,0.506
102.55,0.502
102.6,0.489
102.65,0.469
102.7,0.443
102.75,0.415
102.8,0.385
102.85,0.357
102.9,0.334
102.95,0.315
103,0.305
103.05,0.303
103.1,0.309
103.15,0.324
103.2,0.345
103.25,0.371
103.3,0.4
103.35,0.429
103.4,0.456
103.45,0.479
103.5,0.496
103.55,0.505
103.6,0.505
103.65,0.497
103.7,0.481
103.75,0.459
103.8,0.432
103.85,0.403
103.9,0.374
103.95,0.348
104,0.326
104.05,0.311
104.1,0.304
104.15,0.305
104.2,0.315
104.25,0.332
104.3,0.355
104.35,0.383
104.4,0.412
104.45,0.441
104.5,0.466
104.55,0.487
104.6,0.5
104.65,0.505
104.7,0.502
104.75,0.491
104.8,0.472
104.85,0.448
104.9,0.42
104.95,0.39
105,0.362
105.05,0.337
105.1,0.319
105.15,0.307
105.2,0.303
105.25,0.309
105.3,0.322
105.35,0.342
105.4,0.367
105.45,0.396
105.5,0.424
105.55,0.452
105.6,0.476
105.65,0.493
105.7,0.503
105.75,0.505
105.8,0.498
105.85,0.484
105.9,0.462
105.95,0.436
106,0.407
106.05,0.378
106.1,0.352
106.15,0.329
106.2,0.313
106.25,0.305
106.3,0.305
106.35,0.313
106.4,0.329
106.45,0.352
106.5,0.378
106.55,0.407
106.6,0.436
106.65,0.462
106.7,0.483
106.75,0.498
106.8,0.505
106.85,0.503
106.9,0.493
106.95,0.476
107,0.452
107.05,0.425
107.1,0.396
107.15,0.368
107.2,0.342
107.25,0.322
107.3,0.309
107.35,0.304
107.4,0.307
107.45,0.319
107.5,0.338
107.55,0.362
107.6,0.39
107.65,0.419
